Year,Age,Sex,Weight,Count
1985,11,Female,62,0.8
1985,11,Female,63,0.6
1985,11,Female,64,0.6
1985,11,Female,65,0.5
1985,11,Female,66,0.3
1985,11,Female,67,0.7
1985,11,Female,68,0.2
1985,11,Female,69,0.1
1985,11,Female,70,0.2
1985,11,Female,71,0
1985,11,Female,72,0.2
1985,11,Female,73,0
1985,11,Female,74,0
1985,11,Female,75,0.1
1985,11,Female,76,0
1985,11,Female,77,0.1
1985,11,Female,78,0
1985,11,Female,79,0
1985,11,Female,80,0.1
1985,11,Female,81,0
1985,11,Female,82,0.1
1985,11,Female,83,0.1
1985,11,Female,84,0
1985,11,Female,85,0.1
1985,11,Female,86,0
1985,11,Female,87,0
1985,11,Female,88,0
1985,11,Female,89,0
1985,11,Female,90,0
1985,11,Female,91,0
1985,11,Female,92,0
1985,11,Female,93,0
1985,11,Female,94,0.1
1985,11,Female,95,0
1985,11,Female,96,0
1985,11,Female,97,0
1985,11,Female,98,0
1985,11,Female,99,0
1985,11,Female,100,0
1985,11,Female,101,0
1985,11,Female,102,0
1985,11,Female,103,0
1985,11,Female,104,0
1985,11,Female,105,0
1985,11,Female,106,0
1985,11,Female,107,0
1985,11,Female,108,0
1985,11,Female,109,0
1985,11,Female,110,0
1985,11,Female,111,0
1985,11,Female,112,0
1985,11,Female,113,0
1985,11,Female,114,0
1985,11,Female,115,0
1985,11,Female,116,0
1985,11,Female,117,0
1985,11,Female,118,0
1985,11,Female,119,0
1985,11,Female,120,0
1985,11,Female,121,0
1985,11,Female,122,0
1985,11,Female,123,0
1985,11,Female,124,0
1985,11,Female,125,0
1985,11,Female,11,0
1985,11,Male,12,0
1985,11,Male,13,0
1985,11,Male,14,0
1985,11,Male,15,0
1985,11,Male,16,0
1985,11,Male,17,0
1985,11,Male,18,0
1985,11,Male,19,0.1
1985,11,Male,20,0.1
1985,11,Male,21,0.2
1985,11,Male,22,1
1985,11,Male,23,1
1985,11,Male,24,3.6
1985,11,Male,25,5.9
1985,11,Male,26,14.1
1985,11,Male,27,24
1985,11,Male,28,31
1985,11,Male,29,48.6
1985,11,Male,30,55.3
1985,11,Male,31,65.7
1985,11,Male,32,72.6
1985,11,Male,33,67.3
1985,11,Male,34,71.1
1985,11,Male,35,67.3
1985,11,Male,36,59.2
1985,11,Male,37,51.9
1985,11,Male,38,47.5
1985,11,Male,39,45
1985,11,Male,40,38.2
1985,11,Male,41,31.2
1985,11,Male,42,25.9
1985,11,Male,43,22.4
1985,11,Male,44,20.6
1985,11,Male,45,21.3
1985,11,Male,46,14.7
1985,11,Male,47,13
1985,11,Male,48,13
1985,11,Male,49,8.2
1985,11,Male,50,10
1985,11,Male,51,6.8
1985,11,Male,52,6.4
1985,11,Male,53,4.2
1985,11,Male,54,3.6
1985,11,Male,55,3.2
1985,11,Male,56,3.8
1985,11,Male,57,2.6
1985,11,Male,58,3.2
1985,11,Male,59,2.1
1985,11,Male,60,2.7
1985,11,Male,61,1.5
1985,11,Male,62,1.1
1985,11,Male,63,1
1985,11,Male,64,1.2
1985,11,Male,65,0.8
1985,11,Male,66,0.6
1985,11,Male,67,0.5
1985,11,Male,68,1.1
1985,11,Male,69,0.3
1985,11,Male,70,0
1985,11,Male,71,0.1
1985,11,Male,72,0.3
1985,11,Male,73,0
1985,11,Male,74,0.3
1985,11,Male,75,0.2
1985,11,Male,76,0.2
1985,11,Male,77,0
1985,11,Male,78,0.2
1985,11,Male,79,0.1
1985,11,Male,80,0.1
1985,11,Male,81,0
1985,11,Male,82,0
1985,11,Male,83,0.2
1985,11,Male,84,0
1985,11,Male,85,0
1985,11,Male,86,0
1985,11,Male,87,0
1985,11,Male,88,0
1985,11,Male,89,0
1985,11,Male,90,0
1985,11,Male,91,0
1985,11,Male,92,0
1985,11,Male,93,0
1985,11,Male,94,0
1985,11,Male,95,0
1985,11,Male,96,0
1985,11,Male,97,0
1985,11,Male,98,0
1985,11,Male,99,0
1985,11,Male,100,0
1985,11,Male,101,0
1985,11,Male,102,0
1985,11,Male,103,0
1985,11,Male,104,0
1985,11,Male,105,0
1985,11,Male,106,0
1985,11,Male,107,0
1985,11,Male,108,0
1985,11,Male,109,0
1985,11,Male,110,0
1985,11,Male,111,0
1985,11,Male,112,0
1985,11,Male,113,0
1985,11,Male,114,0
1985,11,Male,115,0
1985,11,Male,116,0
1985,11,Male,117,0
1985,11,Male,118,0
1985,11,Male,119,0
1985,11,Male,120,0
1985,11,Male,121,0
1985,11,Male,122,0
1985,11,Male,123,0
1985,11,Male,124,0
1985,11,Male,125,0
1985,11,Male,11,0
1985,12,Female,12,0
1985,12,Female,13,0
1985,12,Female,14,0
1985,12,Female,15,0
1985,12,Female,16,0
1985,12,Female,17,0
1985,12,Female,18,0
1985,12,Female,19,0
1985,12,Female,20,0
1985,12,Female,21,0.1
1985,12,Female,22,0.1
1985,12,Female,23,0.1
1985,12,Female,24,0.4
1985,12,Female,25,0.6
1985,12,Female,26,1.3
1985,12,Female,27,2.7
1985,12,Female,28,4.1
1985,12,Female,29,6.8
1985,12,Female,30,11.4
1985,12,Female,31,14
1985,12,Female,32,17.2
1985,12,Female,33,25
1985,12,Female,34,29.9
1985,12,Female,35,35.5
1985,12,Female,36,39.8
1985,12,Female,37,48.3
1985,12,Female,38,51.9
1985,12,Female,39,52.3
1985,12,Female,40,58.4
1985,12,Female,41,57
1985,12,Female,42,59.6
1985,12,Female,43,57.8
1985,12,Female,44,49.5
1985,12,Female,45,50.3
1985,12,Female,46,44.5
1985,12,Female,47,41.8
1985,12,Female,48,37.4
1985,12,Female,49,32.7
1985,12,Female,50,29.6
1985,12,Female,51,23.6
1985,12,Female,52,18.8
1985,12,Female,53,16.7
1985,12,Female,54,12.2
1985,12,Female,55,11.8
1985,12,Female,56,8.9
1985,12,Female,57,7
1985,12,Female,58,7.2
1985,12,Female,59,5.3
1985,12,Female,60,4.7
1985,12,Female,61,3.8
1985,12,Female,62,3.3
1985,12,Female,63,2.8
1985,12,Female,64,2.5
1985,12,Female,65,2.1
1985,12,Female,66,1.1
1985,12,Female,67,1.6
1985,12,Female,68,0.9
1985,12,Female,69,0.8
1985,12,Female,70,0.7
1985,12,Female,71,0.6
1985,12,Female,72,0.6
1985,12,Female,73,0.4
1985,12,Female,74,0.5
1985,12,Female,75,0.4
1985,12,Female,76,0.4
1985,12,Female,77,0.1
1985,12,Female,78,0.3
1985,12,Female,79,0.1
1985,12,Female,80,0.1
1985,12,Female,81,0
1985,12,Female,82,0.2
1985,12,Female,83,0.1
1985,12,Female,84,0.1
1985,12,Female,85,0
1985,12,Female,86,0.1
1985,12,Female,87,0
1985,12,Female,88,0.2
1985,12,Female,89,0
1985,12,Female,90,0
1985,12,Female,91,0
1985,12,Female,92,0
1985,12,Female,93,0
1985,12,Female,94,0
1985,12,Female,95,0
1985,12,Female,96,0
1985,12,Female,97,0
1985,12,Female,98,0
1985,12,Female,99,0
1985,12,Female,100,0
1985,12,Female,101,0
1985,12,Female,102,0
1985,12,Female,103,0
1985,12,Female,104,0
1985,12,Female,105,0
1985,12,Female,106,0
1985,12,Female,107,0
1985,12,Female,108,0
1985,12,Female,109,0
1985,12,Female,110,0
1985,12,Female,111,0
1985,12,Female,112,0
1985,12,Female,113,0
1985,12,Female,114,0
1985,12,Female,115,0
1985,12,Female,116,0
1985,12,Female,117,0
1985,12,Female,118,0
1985,12,Female,119,0
1985,12,Female,120,0
1985,12,Female,121,0
1985,12,Female,122,0
1985,12,Female,123,0
1985,12,Female,124,0
1985,12,Female,125,0
1985,12,Female,11,0
1985,12,Male,12,0
1985,12,Male,13,0
1985,12,Male,14,0
1985,12,Male,15,0
1985,12,Male,16,0
1985,12,Male,17,0
1985,12,Male,18,0
1985,12,Male,19,0
1985,12,Male,20,0
1985,12,Male,21,0
1985,12,Male,22,0.1
1985,12,Male,23,0.2
1985,12,Male,24,0.3
1985,12,Male,25,1
1985,12,Male,26,2.5
1985,12,Male,27,3.5
1985,12,Male,28,6.6
1985,12,Male,29,11.2
1985,12,Male,30,20.3
1985,12,Male,31,25.5
1985,12,Male,32,33.6
1985,12,Male,33,37.4
1985,12,Male,34,40.2
1985,12,Male,35,52.5
1985,12,Male,36,52.1
1985,12,Male,37,52.5
1985,12,Male,38,56.9
1985,12,Male,39,55.8
1985,12,Male,40,52.1
1985,12,Male,41,48.4
1985,12,Male,42,48.4
1985,12,Male,43,44.5
1985,12,Male,44,39.6
1985,12,Male,45,35.7
1985,12,Male,46,33.1
1985,12,Male,47,30.2
1985,12,Male,48,26.9
1985,12,Male,49,24.8
1985,12,Male,50,21.7
1985,12,Male,51,20.2
1985,12,Male,52,17.5
1985,12,Male,53,15
1985,12,Male,54,11.4
1985,12,Male,55,11.8
1985,12,Male,56,9.4
1985,12,Male,57,8.1
1985,12,Male,58,7.1
1985,12,Male,59,7.1
1985,12,Male,60,4.6
1985,12,Male,61,3.8
1985,12,Male,62,4.2
1985,12,Male,63,3.2
1985,12,Male,64,2.6
1985,12,Male,65,2.5
1985,12,Male,66,1.8
1985,12,Male,67,1.5
1985,12,Male,68,1.5
1985,12,Male,69,1.5
1985,12,Male,70,1.2
1985,12,Male,71,0.7
1985,12,Male,72,0.7
1985,12,Male,73,0.7
1985,12,Male,74,0.6
1985,12,Male,75,0.5
1985,12,Male,76,0.5
1985,12,Male,77,0.3
1985,12,Male,78,0.5
1985,12,Male,79,0.3
1985,12,Male,80,0.1
1985,12,Male,81,0.1
1985,12,Male,82,0.2
1985,12,Male,83,0.2
1985,12,Male,84,0.1
1985,12,Male,85,0.2
1985,12,Male,86,0
1985,12,Male,87,0.1
1985,12,Male,88,0.1
1985,12,Male,89,0.1
1985,12,Male,90,0
1985,12,Male,91,0.3
1985,12,Male,92,0
1985,12,Male,93,0
1985,12,Male,94,0
1985,12,Male,95,0
1985,12,Male,96,0
1985,12,Male,97,0
1985,12,Male,98,0
1985,12,Male,99,0
1985,12,Male,100,0
1985,12,Male,101,0
1985,12,Male,102,0
1985,12,Male,103,0
1985,12,Male,104,0
1985,12,Male,105,0
1985,12,Male,106,0
1985,12,Male,107,0
1985,12,Male,108,0
1985,12,Male,109,0
1985,12,Male,110,0
1985,12,Male,111,0
1985,12,Male,112,0
1985,12,Male,113,0
1985,12,Male,114,0
1985,12,Male,115,0
1985,12,Male,116,0
1985,12,Male,117,0
1985,12,Male,118,0
1985,12,Male,119,0
1985,12,Male,120,0
1985,12,Male,121,0
1985,12,Male,122,0
1985,12,Male,123,0
1985,12,Male,124,0
1985,12,Male,125,0
1985,12,Male,11,0
1985,13,Female,12,0
1985,13,Female,13,0
1985,13,Female,14,0
1985,13,Female,15,0
1985,13,Female,16,0
1985,13,Female,17,0
1985,13,Female,18,0
1985,13,Female,19,0
1985,13,Female,20,0
1985,13,Female,21,0
1985,13,Female,22,0
1985,13,Female,23,0
1985,13,Female,24,0
1985,13,Female,25,0.1
1985,13,Female,26,0.3
1985,13,Female,27,0.3
1985,13,Female,28,0.3
1985,13,Female,29,0.8
1985,13,Female,30,2.3
1985,13,Female,31,2.5
1985,13,Female,32,5.4
1985,13,Female,33,5.4
1985,13,Female,34,9
1985,13,Female,35,12.5
1985,13,Female,36,14.5
1985,13,Female,37,20.6
1985,13,Female,38,28.3
1985,13,Female,39,33.3
1985,13,Female,40,42.3
1985,13,Female,41,44.7
1985,13,Female,42,51.6
1985,13,Female,43,56.4
1985,13,Female,44,61.6
1985,13,Female,45,66.1
1985,13,Female,46,65.6
1985,13,Female,47,60.5
1985,13,Female,48,57.7
1985,13,Female,49,48.8
1985,13,Female,50,45.1
1985,13,Female,51,40.9
1985,13,Female,52,35.1
1985,13,Female,53,29.5
1985,13,Female,54,26.4
1985,13,Female,55,23.3
1985,13,Female,56,17.8
1985,13,Female,57,16.2
1985,13,Female,58,13.7
1985,13,Female,59,10.4
1985,13,Female,60,10.7
1985,13,Female,61,6
1985,13,Female,62,5.9
1985,13,Female,63,5
1985,13,Female,64,2.8
1985,13,Female,65,3.5
1985,13,Female,66,2.8
1985,13,Female,67,2.5
1985,13,Female,68,1.3
1985,13,Female,69,1.1
1985,13,Female,70,1.6
1985,13,Female,71,1.3
1985,13,Female,72,0.7
1985,13,Female,73,0.7
1985,13,Female,74,0.4
1985,13,Female,75,0.6
1985,13,Female,76,0.5
1985,13,Female,77,0.3
1985,13,Female,78,0.6
1985,13,Female,79,0.4
1985,13,Female,80,0.1
1985,13,Female,81,0.3
1985,13,Female,82,0.3
1985,13,Female,83,0.1
1985,13,Female,84,0
1985,13,Female,85,0.2
1985,13,Female,86,0.2
1985,13,Female,87,0
1985,13,Female,88,0.2
1985,13,Female,89,0.1
1985,13,Female,90,0
1985,13,Female,91,0
1985,13,Female,92,0
1985,13,Female,93,0
1985,13,Female,94,0
1985,13,Female,95,0.1
1985,13,Female,96,0.1
1985,13,Female,97,0
1985,13,Female,98,0
1985,13,Female,99,0
1985,13,Female,100,0
1985,13,Female,101,0
1985,13,Female,102,0
1985,13,Female,103,0
1985,13,Female,104,0
1985,13,Female,105,0
1985,13,Female,106,0
1985,13,Female,107,0
1985,13,Female,108,0
1985,13,Female,109,0
1985,13,Female,110,0
1985,13,Female,111,0
1985,13,Female,112,0
1985,13,Female,113,0
1985,13,Female,114,0
1985,13,Female,115,0
1985,13,Female,116,0
1985,13,Female,117,0
1985,13,Female,118,0
1985,13,Female,119,0
1985,13,Female,120,0
1985,13,Female,121,0
1985,13,Female,122,0
1985,13,Female,123,0
1985,13,Female,124,0
1985,13,Female,125,0
1985,13,Female,11,0
1985,13,Male,12,0
1985,13,Male,13,0
1985,13,Male,14,0
1985,13,Male,15,0
1985,13,Male,16,0
1985,13,Male,17,0
1985,13,Male,18,0
1985,13,Male,19,0
1985,13,Male,20,0
1985,13,Male,21,0
1985,13,Male,22,0
1985,13,Male,23,0
1985,13,Male,24,0.1
1985,13,Male,25,0.1
1985,13,Male,26,0.4
1985,13,Male,27,0.7
1985,13,Male,28,1.1
1985,13,Male,29,2.1
1985,13,Male,30,3.2
1985,13,Male,31,6.2
1985,13,Male,32,8
1985,13,Male,33,10
1985,13,Male,34,15.5
1985,13,Male,35,21.1
1985,13,Male,36,22.8
1985,13,Male,37,25.8
1985,13,Male,38,30.3
1985,13,Male,39,34.6
1985,13,Male,40,40.6
1985,13,Male,41,40.5
1985,13,Male,42,45.8
1985,13,Male,43,45.7
1985,13,Male,44,44.9
1985,13,Male,45,49.9
1985,13,Male,46,52.1
1985,13,Male,47,51.9
1985,13,Male,48,43.2
1985,13,Male,49,44.6
1985,13,Male,50,44.6
1985,13,Male,51,38.1
1985,13,Male,52,33.9
1985,13,Male,53,30
1985,13,Male,54,27.8
1985,13,Male,55,25.1
1985,13,Male,56,22.8
1985,13,Male,57,17.7
1985,13,Male,58,15.8
1985,13,Male,59,12.8
1985,13,Male,60,11.7
1985,13,Male,61,9.4
1985,13,Male,62,8.2
1985,13,Male,63,7
1985,13,Male,64,7.5
1985,13,Male,65,6
1985,13,Male,66,5.2
1985,13,Male,67,4.4
1985,13,Male,68,4.2
1985,13,Male,69,3.5
1985,13,Male,70,2.7
1985,13,Male,71,2.6
1985,13,Male,72,2.3
1985,13,Male,73,2.2
1985,13,Male,74,1.7
1985,13,Male,75,1.9
1985,13,Male,76,1.2
1985,13,Male,77,0.9
1985,13,Male,78,0.8
1985,13,Male,79,1.2
1985,13,Male,80,0.4
1985,13,Male,81,0.5
1985,13,Male,82,0.5
1985,13,Male,83,1.1
1985,13,Male,84,0.6
1985,13,Male,85,0.5
1985,13,Male,86,0.3
1985,13,Male,87,0.3
1985,13,Male,88,0.3
1985,13,Male,89,0.3
1985,13,Male,90,0.2
1985,13,Male,91,0.2
1985,13,Male,92,0.1
1985,13,Male,93,0
1985,13,Male,94,0.1
1985,13,Male,95,0.1
1985,13,Male,96,0
1985,13,Male,97,0
1985,13,Male,98,0.1
1985,13,Male,99,0
1985,13,Male,100,0
1985,13,Male,101,0
1985,13,Male,102,0
1985,13,Male,103,0
1985,13,Male,104,0
1985,13,Male,105,0
1985,13,Male,106,0
1985,13,Male,107,0
1985,13,Male,108,0
1985,13,Male,109,0
1985,13,Male,110,0
1985,13,Male,111,0
1985,13,Male,112,0
1985,13,Male,113,0
1985,13,Male,114,0
1985,13,Male,115,0
1985,13,Male,116,0
1985,13,Male,117,0
1985,13,Male,118,0
1985,13,Male,119,0
1985,13,Male,120,0
1985,13,Male,121,0
1985,13,Male,122,0
1985,13,Male,123,0
1985,13,Male,124,0
1985,13,Male,125,0
1985,13,Male,11,0
1985,14,Female,12,0
1985,14,Female,13,0
1985,14,Female,14,0
1985,14,Female,15,0
1985,14,Female,16,0
1985,14,Female,17,0
1985,14,Female,18,0
1985,14,Female,19,0
1985,14,Female,20,0
1985,14,Female,21,0
1985,14,Female,22,0
1985,14,Female,23,0.1
1985,14,Female,24,0
1985,14,Female,25,0
1985,14,Female,26,0
1985,14,Female,27,0.1
1985,14,Female,28,0.1
1985,14,Female,29,0
1985,14,Female,30,0.2
1985,14,Female,31,0.6
1985,14,Female,32,0.5
1985,14,Female,33,0.9
1985,14,Female,34,1.5
1985,14,Female,35,2.7
1985,14,Female,36,3.9
1985,14,Female,37,7.4
1985,14,Female,38,9.7
1985,14,Female,39,14
1985,14,Female,40,22.2
1985,14,Female,41,26
1985,14,Female,42,36.3
1985,14,Female,43,42.9
1985,14,Female,44,47.8
1985,14,Female,45,59.8
1985,14,Female,46,61
1985,14,Female,47,62
1985,14,Female,48,61.8
1985,14,Female,49,63.4
1985,14,Female,50,64.3
1985,14,Female,51,54
1985,14,Female,52,51.6
1985,14,Female,53,49.8
1985,14,Female,54,42
1985,14,Female,55,39.2
1985,14,Female,56,30.3
1985,14,Female,57,25.4
1985,14,Female,58,24.1
1985,14,Female,59,16.3
1985,14,Female,60,15.3
1985,14,Female,61,10.5
1985,14,Female,62,8.3
1985,14,Female,63,7.2
1985,14,Female,64,6.7
1985,14,Female,65,5.5
1985,14,Female,66,3.3
1985,14,Female,67,3.6
1985,14,Female,68,2.8
1985,14,Female,69,2.2
1985,14,Female,70,1.6
1985,14,Female,71,1.4
1985,14,Female,72,1.2
1985,14,Female,73,1.2
1985,14,Female,74,0.8
1985,14,Female,75,1.1
1985,14,Female,76,1
1985,14,Female,77,0.4
1985,14,Female,78,0.6
1985,14,Female,79,0.3
1985,14,Female,80,0.4
1985,14,Female,81,0.3
1985,14,Female,82,0.3
1985,14,Female,83,0.4
1985,14,Female,84,0.2
1985,14,Female,85,0.3
1985,14,Female,86,0.1
1985,14,Female,87,0.2
1985,14,Female,88,0.3
1985,14,Female,89,0.3
1985,14,Female,90,0.1
1985,14,Female,91,0
1985,14,Female,92,0
1985,14,Female,93,0.1
1985,14,Female,94,0
1985,14,Female,95,0
1985,14,Female,96,0
1985,14,Female,97,0
1985,14,Female,98,0.1
1985,14,Female,99,0
1985,14,Female,100,0
1985,14,Female,101,0
1985,14,Female,102,0
1985,14,Female,103,0
1985,14,Female,104,0
1985,14,Female,105,0
1985,14,Female,106,0
1985,14,Female,107,0
1985,14,Female,108,0
1985,14,Female,109,0
1985,14,Female,110,0
1985,14,Female,111,0
1985,14,Female,112,0
1985,14,Female,113,0
1985,14,Female,114,0
1985,14,Female,115,0
1985,14,Female,116,0
1985,14,Female,117,0
1985,14,Female,118,0
1985,14,Female,119,0
1985,14,Female,120,0
1985,14,Female,121,0
1985,14,Female,122,0
1985,14,Female,123,0
1985,14,Female,124,0
1985,14,Female,125,0
1985,14,Female,11,0
1985,14,Male,12,0
1985,14,Male,13,0
1985,14,Male,14,0
1985,14,Male,15,0
1985,14,Male,16,0
1985,14,Male,17,0
1985,14,Male,18,0
1985,14,Male,19,0
1985,14,Male,20,0
1985,14,Male,21,0
1985,14,Male,22,0
1985,14,Male,23,0
1985,14,Male,24,0
1985,14,Male,25,0
1985,14,Male,26,0.1
1985,14,Male,27,0
1985,14,Male,28,0.1
1985,14,Male,29,0.2
1985,14,Male,30,0.6
1985,14,Male,31,0.5
1985,14,Male,32,1.1
1985,14,Male,33,1.7
1985,14,Male,34,3.1
1985,14,Male,35,4.1
1985,14,Male,36,4.9
1985,14,Male,37,6.8
1985,14,Male,38,9.6
1985,14,Male,39,12.1
1985,14,Male,40,14.2
1985,14,Male,41,18.2
1985,14,Male,42,22.6
1985,14,Male,43,26.2
1985,14,Male,44,30.6
1985,14,Male,45,35.9
1985,14,Male,46,38.4
1985,14,Male,47,40.1
1985,14,Male,48,48.7
1985,14,Male,49,49.5
1985,14,Male,50,53.6
1985,14,Male,51,49.1
1985,14,Male,52,49.4
1985,14,Male,53,50.5
1985,14,Male,54,46.3
1985,14,Male,55,48.8
1985,14,Male,56,42.5
1985,14,Male,57,36.2
1985,14,Male,58,31.2
1985,14,Male,59,28.5
1985,14,Male,60,28.4
1985,14,Male,61,21.9
1985,14,Male,62,18.9
1985,14,Male,63,15.5
1985,14,Male,64,12.8
1985,14,Male,65,13.2
1985,14,Male,66,10.8
1985,14,Male,67,9.8
1985,14,Male,68,7.8
1985,14,Male,69,6
1985,14,Male,70,6.1
1985,14,Male,71,4.8
1985,14,Male,72,4.2
1985,14,Male,73,3.1
1985,14,Male,74,3.4
1985,14,Male,75,3.4
1985,14,Male,76,2.5
1985,14,Male,77,2.1
1985,14,Male,78,1.8
1985,14,Male,79,1.9
1985,14,Male,80,1.9
1985,14,Male,81,0.9
1985,14,Male,82,1.4
1985,14,Male,83,1.7
1985,14,Male,84,1.3
1985,14,Male,85,1
1985,14,Male,86,0.8
1985,14,Male,87,1.2
1985,14,Male,88,0.3
1985,14,Male,89,0.5
1985,14,Male,90,0.5
1985,14,Male,91,0.7
1985,14,Male,92,0.4
1985,14,Male,93,0.5
1985,14,Male,94,0.3
1985,14,Male,95,0.4
1985,14,Male,96,0.3
1985,14,Male,97,0.1
1985,14,Male,98,0.2
1985,14,Male,99,0.2
1985,14,Male,100,0.2
1985,14,Male,101,0.1
1985,14,Male,102,0
1985,14,Male,103,0.1
1985,14,Male,104,0.1
1985,14,Male,105,0.2
1985,14,Male,106,0
1985,14,Male,107,0
1985,14,Male,108,0
1985,14,Male,109,0.1
1985,14,Male,110,0.2
1985,14,Male,111,0
1985,14,Male,112,0
1985,14,Male,113,0
1985,14,Male,114,0
1985,14,Male,115,0
1985,14,Male,116,0
1985,14,Male,117,0
1985,14,Male,118,0
1985,14,Male,119,0
1985,14,Male,120,0
1985,14,Male,121,0
1985,14,Male,122,0
1985,14,Male,123,0
1985,14,Male,124,0
1985,14,Male,125,0
1985,14,Male,11,0
1985,15,Female,12,0
1985,15,Female,13,0
1985,15,Female,14,0
1985,15,Female,15,0
1985,15,Female,16,0
1985,15,Female,17,0
1985,15,Female,18,0
1985,15,Female,19,0
1985,15,Female,20,0
1985,15,Female,21,0
1985,15,Female,22,0
1985,15,Female,23,0
1985,15,Female,24,0
1985,15,Female,25,0
1985,15,Female,26,0
1985,15,Female,27,0.2
1985,15,Female,28,0
1985,15,Female,29,0
1985,15,Female,30,0
1985,15,Female,31,0.1
1985,15,Female,32,0
1985,15,Female,33,0.3
1985,15,Female,34,0.5
1985,15,Female,35,0.8
1985,15,Female,36,1.3
1985,15,Female,37,2.6
1985,15,Female,38,3.5
1985,15,Female,39,6.5
1985,15,Female,40,10.2
1985,15,Female,41,16.2
1985,15,Female,42,21.1
1985,15,Female,43,31.7
1985,15,Female,44,33.2
1985,15,Female,45,42.9
1985,15,Female,46,47.6
1985,15,Female,47,57
1985,15,Female,48,58.7
1985,15,Female,49,63
1985,15,Female,50,67.5
1985,15,Female,51,60.4
1985,15,Female,52,59.6
1985,15,Female,53,55.7
1985,15,Female,54,49.2
1985,15,Female,55,48.1
1985,15,Female,56,40.9
1985,15,Female,57,36.9
1985,15,Female,58,32.7
1985,15,Female,59,23.5
1985,15,Female,60,23.3
1985,15,Female,61,17.1
1985,15,Female,62,14.2
1985,15,Female,63,11.9
1985,15,Female,64,9.3
1985,15,Female,65,10.1
1985,15,Female,66,6.2
1985,15,Female,67,6.1
1985,15,Female,68,4.4
1985,15,Female,69,2.9
1985,15,Female,70,3.7
1985,15,Female,71,2.1
1985,15,Female,72,2.2
1985,15,Female,73,2.3
1985,15,Female,74,1.8
1985,15,Female,75,1.4
1985,15,Female,76,1.7
1985,15,Female,77,1
1985,15,Female,78,0.6
1985,15,Female,79,0.6
1985,15,Female,80,1
1985,15,Female,81,1
1985,15,Female,82,0.6
1985,15,Female,83,0.3
1985,15,Female,84,0.3
1985,15,Female,85,0.3
1985,15,Female,86,0.2
1985,15,Female,87,0.3
1985,15,Female,88,0.3
1985,15,Female,89,0
1985,15,Female,90,0.1
1985,15,Female,91,0.3
1985,15,Female,92,0.2
1985,15,Female,93,0.1
1985,15,Female,94,0.2
1985,15,Female,95,0
1985,15,Female,96,0
1985,15,Female,97,0
1985,15,Female,98,0
1985,15,Female,99,0
1985,15,Female,100,0
1985,15,Female,101,0
1985,15,Female,102,0
1985,15,Female,103,0
1985,15,Female,104,0
1985,15,Female,105,0
1985,15,Female,106,0
1985,15,Female,107,0
1985,15,Female,108,0
1985,15,Female,109,0
1985,15,Female,110,0
1985,15,Female,111,0
1985,15,Female,112,0
1985,15,Female,113,0
1985,15,Female,114,0
1985,15,Female,115,0
1985,15,Female,116,0
1985,15,Female,117,0
1985,15,Female,118,0
1985,15,Female,119,0
1985,15,Female,120,0
1985,15,Female,121,0
1985,15,Female,122,0
1985,15,Female,123,0
1985,15,Female,124,0
1985,15,Female,125,0
1985,15,Female,11,0
1985,15,Male,12,0
1985,15,Male,13,0
1985,15,Male,14,0
1985,15,Male,15,0
1985,15,Male,16,0
1985,15,Male,17,0
1985,15,Male,18,0
1985,15,Male,19,0
1985,15,Male,20,0
1985,15,Male,21,0
1985,15,Male,22,0
1985,15,Male,23,0
1985,15,Male,24,0
1985,15,Male,25,0
1985,15,Male,26,0
1985,15,Male,27,0
1985,15,Male,28,0
1985,15,Male,29,0
1985,15,Male,30,0.1
1985,15,Male,31,0.2
1985,15,Male,32,0
1985,15,Male,33,0.3
1985,15,Male,34,0.2
1985,15,Male,35,0.3
1985,15,Male,36,0.7
1985,15,Male,37,1
1985,15,Male,38,1
1985,15,Male,39,1.9
1985,15,Male,40,3.4
1985,15,Male,41,3.8
1985,15,Male,42,5.7
1985,15,Male,43,8.7
1985,15,Male,44,12.4
1985,15,Male,45,17.8
1985,15,Male,46,19
1985,15,Male,47,23.8
1985,15,Male,48,25.7
1985,15,Male,49,31.6
1985,15,Male,50,43.4
1985,15,Male,51,41.3
1985,15,Male,52,50.3
1985,15,Male,53,47.4
1985,15,Male,54,48.6
1985,15,Male,55,52.2
1985,15,Male,56,52.6
1985,15,Male,57,49.4
1985,15,Male,58,51
1985,15,Male,59,44.4
1985,15,Male,60,43
1985,15,Male,61,39.5
1985,15,Male,62,34.1
1985,15,Male,63,30.3
1985,15,Male,64,26.8
1985,15,Male,65,23.8
1985,15,Male,66,18.1
1985,15,Male,67,15.7
1985,15,Male,68,14.8
1985,15,Male,69,12.5
1985,15,Male,70,13.5
1985,15,Male,71,10.5
1985,15,Male,72,9.1
1985,15,Male,73,7.1
1985,15,Male,74,6.8
1985,15,Male,75,5.9
1985,15,Male,76,4.7
1985,15,Male,77,4.8
1985,15,Male,78,3.9
1985,15,Male,79,4.4
1985,15,Male,80,4.2
1985,15,Male,81,3
1985,15,Male,82,3.3
1985,15,Male,83,2.3
1985,15,Male,84,2.1
1985,15,Male,85,1.8
1985,15,Male,86,1.3
1985,15,Male,87,1.7
1985,15,Male,88,1.5
1985,15,Male,89,1.8
1985,15,Male,90,1.2
1985,15,Male,91,1
1985,15,Male,92,0.8
1985,15,Male,93,0.4
1985,15,Male,94,1.1
1985,15,Male,95,0.6
